-3.3739193638605	0.034255115633661
-12.619341421029	3.3074223405752e-06	
-12.095329142452	5.5855416762696e-06	
-13.235107946595	1.7867576549028e-06	
-13.834252546344	9.8143255058105e-07	
-12.303465483642	4.5359977678189e-06	
-15.226679002534	2.4385818185504e-07	
-14.750137408253	3.927323861691e-07	
-10.424040481111	2.9709595571787e-05	
-13.983993264973	8.449458749344e-07	
-18.781529210705	6.9708462196062e-09	
-8.6023430511675	0.00018367492933848	
-14.230547698479	6.603157557822e-07	
-14.610099745896	4.5176678805488e-07	
-13.027621101505	2.1987509661088e-06	
-9.2250571289394	9.8539100522023e-05	
-13.521914277341	1.3412423088387e-06	
-12.999965618733	2.2604071213062e-06	
-7.4106410072242	0.00060478290005077	
-11.086883613524	1.5311848560937e-05	
-14.6846913896	4.1929488170732e-07	
-13.742528103636	1.0757116626658e-06	
-14.060839638641	7.8244700767937e-07	
-12.443967336015	3.9414285035395e-06	
-9.1174655268874	0.00010973243911368	
-14.902852383592	3.3711140466173e-07	
-12.435928809173	3.9732394677089e-06	
-12.537490537468	3.5895254979687e-06	
-13.511878726839	1.3547701800477e-06	
-12.353415822213	4.3149888294112e-06	
-16.400127528788	7.5424964030857e-08	
-14.404080627621	5.5512050112579e-07	
-12.716965772014	2.9997974986819e-06	
-10.703950786632	2.2456043391159e-05	
-10.394563912923	3.059836710772e-05	
-5.8014217227636	0.0030232534602183	
-6.1379916662307	0.0021592557729207	
-10.512053631463	2.7206527510129e-05	
-17.514690656605	2.4743805635619e-08	
-12.623670753863	3.2931343594694e-06	
-9.6771945957211	6.2697148130552e-05	
-7.4946786248088	0.00055603538435703	
-13.315262081323	1.6491309903247e-06	
-11.929893609214	6.5904191388816e-06	
-10.685957210617	2.2863765100127e-05	
-11.518593824993	9.94347674819e-06	
-12.230671422198	4.8785065381742e-06	
-15.029870262171	2.969000573033e-07	
-13.247351715792	1.7650143879628e-06	
-12.916355891738	2.4575248041326e-06	
-11.563129299532	9.5103555082725e-06	
-12.49527525608	3.7443023150032e-06	
-10.876462623177	1.8897845763215e-05	
-15.690320350924	1.5338413881352e-07	
-13.66737457459	1.1596705815605e-06	
-13.468736767413	1.4144967166541e-06	
-11.548999832279	9.645685584481e-06	
-9.9615105176227	4.7181413834146e-05	
-11.521342079193	9.9161870631261e-06	
-12.619664661748	3.306353419769e-06	
-12.609731811428	3.339358579686e-06	
-15.927407663513	1.2100818324491e-07	
-5.0253081703904	0.0065695616385702	
-14.359409451296	5.8048060263369e-07	
-0.60658604849688	0.5452090125919	
-8.425674910404	0.00021916736190311	
-7.8795650812074	0.0003783975932244	
-15.747545269679	1.4485316400064e-07	
-1.8282409379077	0.16069599353073	
-7.0108963033712	0.00090199976054648	
-13.121458772298	2.0018100287694e-06	
-12.399108147136	4.1222635211251e-06	
-4.9855492960764	0.0068360219959075	
-0.069038711653445	0.93329055015854	
-8.0884283905452	0.00030707197532428	
-12.749477050735	2.9038385719016e-06	
-8.3930374106304	0.00022643844621151	
-13.638078794578	1.1941465706045e-06	
-12.792449964944	2.7816953863399e-06	
-1.0251942739383	0.35872676737405	
-0.12835166759842	0.87954401761924	
-10.39247129732	3.0662464770648e-05	
-7.9257251267637	0.00036132774639323	
-16.391656243268	7.6066624443505e-08	
-1.8144885382451	0.16292121505485	
-8.1704625528962	0.00028288713591306	
-13.170619173195	1.9057800212928e-06	
-12.029377557664	5.9663359800236e-06	
-3.9531394865763	0.019194346689197	
-0.0050476539539837	0.99496506404355	
-6.5173908942712	0.0014775190811681	
-13.595327099955	1.2463053543149e-06	
-6.9421729754165	0.00096616785547372	
-13.413275012688	1.4951634698954e-06	
-12.189932499085	5.0813555110427e-06	
-1.3136844444792	0.26882774854169	
-0.093860150203813	0.91041007400159	
-7.2412522706217	0.0007164140538684	
-3.4429559999685	0.03197004207069	
-9.81263688605	5.4755272855059e-05	
-7.9575296969336	0.00035001669768982	
-13.769575815655	1.0470060835286e-06	
-13.654088275625	1.1751811222816e-06	
-3.265178184214	0.038190129599158	
-7.9853568331521	0.00034041100466752	
-15.087397902111	2.8030209571698e-07	
-7.446813600456	0.00058329727234899	
-14.255791267091	6.4385565955395e-07	
-11.699105905302	8.3012379365427e-06	
-6.2882232433345	0.0018580583333013	
-4.5091261000164	0.011008075930966	
-7.1870763126186	0.00075629706744013	
-16.053955717966	1.0662415906991e-07	
-10.090763462151	4.1460745822605e-05	
-6.5138752705924	0.001482722623725	
-12.27849768997	4.650677314362e-06	
-6.0320782827839	0.002400499873276	
-5.7235563388843	0.0032680678545154	
-0.061865820809373	0.94000900797735	
-0.17662792456619	0.83809155979812	
-0.33699407885522	0.71391306707284	
-0.23344223079913	0.79180333626502	
-3.522739055957	0.029518471591175	
-2.1334875596535	0.1184235635749	
-10.614248634176	2.4563507922201e-05	
-9.5723555431472	6.9627180450302e-05	
-7.0174437420045	0.00089611326423274	
-1.5586565228597	0.21041857393426	
-0.17098537823894	0.84283389709738	
-8.7994911076572	0.00015080980152429	
-5.705547922455	0.0033274536989581	
-1.7944781941051	0.16621416125142	
-4.0394179143066	0.017607718634356	
-0.95676447457483	0.38413375198705	
-7.9339105682057	0.00035838219106545	
-9.024706528563	0.00012039813339627	
-5.5230385484677	0.0039936944527982	
-1.9667641081955	0.13990885442741	
-0.065274788298879	0.9368100035783	
-7.5551076611032	0.00052342978584833	
-4.9931600549242	0.0067841921633771	
-3.9089834744696	0.020060883100332	
-13.109394928289	2.0261058082796e-06	
-13.162930769952	1.9204888980229e-06	
-4.0498849861554	0.01742437856902	
-2.5517365564581	0.077946190444323	
-2.6956622483811	0.0674976667491	
-3.9581518310316	0.019098378725165	
-12.05763645176	5.8000938949425e-06	
-12.774407874511	2.8323384658097e-06	
-13.01631007425	2.2237622833982e-06	
-4.5173172079331	0.010918275876119	
-13.842201607632	9.7366200826208e-07	
-13.934280164593	8.8801236935905e-07	
-1.2804186873231	0.27792091412658	
-3.6726087929641	0.025410093729683	
-4.3095744345283	0.013439267665736	
-5.47204718939	0.0042026197867897	
-1.6021539008142	0.20146212091221	
-13.976975780893	8.5089612262556e-07	
-11.18884939672	1.3827524866807e-05	
-14.232992337356	6.5870349371705e-07	
-5.2187662243665	0.0054140046745771	
-13.384299017438	1.5391211020093e-06	
-11.781442439334	7.6451244558719e-06	
-5.3782804289049	0.004615752223793	
-4.6639956849605	0.0094287128681085	
-5.2033385936539	0.0054981775639946	
-10.226727348506	3.6190013458431e-05	
-4.0680733515584	0.017110322347218	
-6.7718654409862	0.001145555689933	
-10.396200289226	3.0548337609557e-05	
-9.8944691664463	5.0452958712797e-05	
-13.266355140209	1.7317897611506e-06	
-11.809180647667	7.4359765055332e-06	
-4.6910566504154	0.0091769841672094	
-10.991232683543	1.6848773661576e-05	
-8.710309698459	0.00016487718435559	
-16.357029601472	7.8746689243884e-08	
-13.168334773823	1.9101385604044e-06	
-8.8286510315381	0.00014647569736845	
-9.0076905150569	0.00012246435926877	
-4.0948461170496	0.016658309515502	
-4.8717399230443	0.0076600258309829	
-11.272331785448	1.2720040889828e-05	
-12.957581406402	2.358272009683e-06	
-13.774691845336	1.0416632480352e-06	
-8.1561801895146	0.00028695642313065	
-8.8777162643505	0.00013946229717906	
-14.773080375535	3.8382451709736e-07	
-0.64027009320274	0.52715002517481	
-0.020295581213617	0.97990898780822	
-14.684831128284	4.192362940858e-07	
-10.424491085892	2.9696211301706e-05	
-8.8467834560306	0.00014384367245617	
-13.397747399217	1.5185609739241e-06	
-13.695889153185	1.1270700674543e-06	
-13.273863951218	1.718834778255e-06	
-13.797281888317	1.0183958259801e-06	
-14.472843551906	5.1823161992891e-07	
-12.822196759228	2.7001674746553e-06	
-14.701507653346	4.1230286297461e-07	
-15.689718906296	1.5347641862766e-07	
-13.372617928759	1.5572051270126e-06	
-12.748624712136	2.9063146806919e-06	
-12.648237822619	3.2132173835494e-06	
-12.882627334222	2.5418272794459e-06	
-10.592955768164	2.5092143515754e-05	
-15.136365135445	2.6690711166954e-07	
-11.590070121989	9.257559268277e-06	
-16.930660616453	4.4371848275415e-08	
-12.48340260967	3.7890220378637e-06	
-12.833439620583	2.669979881544e-06	
-11.774708284787	7.6967816440201e-06	
-13.29295541514	1.6863309660302e-06	
-13.011665388827	2.2341149835671e-06	
-7.1601654996784	0.00077692596158012	
-13.398913173454	1.516791706148e-06	
-13.345681553948	1.5997206240272e-06	
-13.095335567713	2.0547927478845e-06	
-11.792526101052	7.5608563449052e-06	
-12.553155623179	3.5337334082346e-06	
-13.34171982346	1.6060708566437e-06	
-13.033109465773	2.1867164749158e-06	
-13.827462885565	9.8811881773402e-07	
-12.265776999313	4.7102150193435e-06	
-12.532685875961	3.6068134510779e-06	
-8.2182010102385	0.00026969981595142	
-12.989617818717	2.2839187994276e-06	
-12.600054550924	3.3718312926104e-06	
-13.470589900491	1.4118778932643e-06	
-14.561080432603	4.7446383797412e-07	
-13.5708011585	1.2772500897077e-06	
-14.315607165011	6.064720674069e-07	
-8.5643224753646	0.00019079281147553	
-12.698420084428	3.0559498888314e-06	
-13.860282857228	9.5621518794857e-07	
-12.417318885388	4.047873463891e-06	
-14.128868798983	7.3098799577243e-07	
-15.567863116067	1.7336561065334e-07	
-15.525154061157	1.8093028218924e-07	
-13.398477985649	1.5174519390527e-06	
-15.102160189754	2.7619458825027e-07	
-12.836592584004	2.6615747900779e-06	
-12.570682711808	3.4723369717217e-06	
-13.545426514401	1.3100745494397e-06	
-12.932251386677	2.4187700599641e-06	
-12.207631501114	4.9922117940019e-06	
-10.796754985476	2.0465807616899e-05	
-8.3003321933776	0.00024843428517448	
-13.529576679963	1.3310044436687e-06	
-13.454022476829	1.4354639127823e-06	
-12.026406010357	5.9840915973983e-06	
-10.77527977551	2.0910068355179e-05	
-11.030474547743	1.6200401246292e-05	
-12.133628079863	5.37566602573e-06	
-13.448073081706	1.4440295095795e-06	
-10.232945327914	3.5965682864278e-05	
-11.653129164671	8.691811654213e-06	
-11.087749821393	1.5298591059926e-05	
-0.1119135208796	0.89412157700456	
-0.49791673002455	0.60779554391537	
-0.0397357195687	0.96104339055541	
-3.118997155193	0.044201473418539	
-0.039760848228685	0.96101924112624	
-0.26687617340051	0.76576788802842	
-0.062644555923793	0.93927727490507	
-0.37415612062059	0.68786951283037	
-0.2060055535141	0.813828556662	
-0.99925194517389	0.36815473811861	
-0.27973001636307	0.75598781824643	
-0.015198532572896	0.984916382208	
-1.4587832163935	0.23251902801158	
-0.2808091523413	0.75517244462129	
-1.1373267213313	0.32067513098453	
-0.12684067193996	0.88087400936412	
-0.20692788199352	0.81307828545827	
-1.119930583443	0.32630244462913	
-0.13913377173028	0.87011162433511	
-0.49899989879866	0.60713755518192	
-2.8003765449425	0.060787169214152	
-0.16537226878248	0.84757811847601	
-1.6191392759246	0.19806910858566	
-0.028950101494527	0.97146493790574	
-0.23796315796572	0.78823173061927	
-0.022576915733737	0.97767603563164	
-0.69257237927231	0.50028748325878	
-0.10767078119338	0.89792316096655	
-0.62878655539983	0.53323846391738	
-1.0079758115925	0.36495697407573	
-0.50351019708174	0.60440534987137	
-0.17894111199938	0.83615513745151	
-0.37150950040885	0.68969245343771	
-1.6381951925439	0.19433045503621	
-0.13336876878395	0.87514230743148	
-0.060205934930273	0.94157061133906	
-0.38922896405849	0.67757911098853	
-0.10520644095442	0.90013867791618	
-0.21701412420204	0.80491860039177	
-0.13061358176784	0.87755681283374	
-0.010185637171062	0.9898660607569	
-0.068011852530661	0.93424940029193	
-0.47459630173579	0.62213616106469	
-0.53290083990168	0.58689999502084	
-0.25119201498095	0.77787299394994	
-0.085821110284675	0.91775839407404	
-0.12466729272568	0.88279056457268	
-0.33838405063022	0.71292143738809	
-8.2384971305474	0.00026428113118825	
-9.4900763472659	7.5598331338388e-05	
-9.081484835104	0.00011375257817629	
-7.3292247476395	0.00065608201915273	
-11.633381949033	8.8651566406565e-06	
-15.175547695238	2.5665124544914e-07	
-13.416108967802	1.4909322421192e-06	
-8.9768174174981	0.00012630418200239	
-7.613901516781	0.00049354253280262	
-15.821894105193	1.3447411564069e-07	
-8.3286787271939	0.00024149090955028	
-1.6603500012825	0.19007244285937	
-3.4469101791889	0.031843876399886	
-4.3270104784691	0.013206971056249	
-1.5792276066244	0.2061342534636	
-0.88282111953684	0.41361440852441	
-6.9522316543631	0.00095649819673217	
-8.879104409034	0.00013926883763866	
-8.5354293996006	0.00019638581305629	
-3.5578447452269	0.028500183725291	
-12.818039949793	2.7114149168294e-06	
-15.779140092473	1.4034809710065e-07	
-12.817061008313	2.7140705329955e-06	
-10.612332435817	2.461062160093e-05	
-7.9006816803482	0.00037049089799382	
-15.927130030181	1.2104178381413e-07	
-9.1823089434899	0.0001028428005849	
-4.0921239765459	0.016703717550041	
-2.9260591297209	0.053607884131276	
-6.9102362668831	0.00099752208720591	
-0.4693627614329	0.6254006707578	
-1.0002827310238	0.36777544494259	
-10.1081672423	4.0745414904058e-05	
-7.2192668206871	0.00073233915801407	
-7.5680682571517	0.00051668959661862	
-13.167647466864	1.9114518631976e-06	
-14.411642480362	5.5093859305662e-07	
-8.5285749254078	0.00019773655858028	
-5.3151017308441	0.0049167785418725	
-3.2855103619103	0.037421481720108	
-6.5746428626149	0.0013953041446767	
-6.3115051857491	0.0018152988199079	
-9.0492598471642	0.00011747795639088	
-8.9596519810714	0.00012849096324143	
-13.148800391954	1.9478187680505e-06	
-2.6654377257972	0.069568894767537	
-0.009037639236336	0.99100307747185	
-0.010328351804127	0.98972480246531	
-6.2125730216223	0.0020040742979482	
-9.058198590507	0.00011643253044824	
-15.192010604692	2.5246060891648e-07	
-14.658214072585	4.3054496398059e-07	
-13.094862669733	2.0557646850196e-06	
-12.735602529041	2.944408738169e-06	
-6.741631726341	0.0011807189736593	
-7.4475707750608	0.0005828557816312	
-8.1160152466122	0.00029871660403849	
-2.9785388057833	0.050867106310012	
-5.4443299166321	0.0043207342900045	
-6.1632279335336	0.0021054460511041	
-3.4649954209958	0.031273148625882	
-1.9732475764601	0.13900469402465	
-2.5938260804032	0.074733555785579	
-1.3256107508273	0.26564066927613	
-2.0522296612049	0.12844818812551	
-7.1730489986937	0.00076698063955623	
-2.338633966385	0.096459314939299	
-14.404752916815	5.5474742503331e-07	
-15.646439664843	1.6026459564221e-07	
-19.008355789671	5.5561756967404e-09	
-2.2374030344202	0.1067353327521	
-5.5369546094493	0.0039385028726311	
-6.219878349649	0.0019894872243639	
-4.5422400633606	0.010649524205542	
-8.1190297644322	0.00029781747341603	
-18.188308572927	1.2615891684014e-08	
-12.443977147819	3.9413898312048e-06	
-12.103832191044	5.5382488953414e-06	
-7.0375419955792	0.00087828273407576	
-1.5312643562789	0.21626206208911	
-7.7588820040363	0.00042693362403816	
-12.504274957786	3.7107558913957e-06	
-15.354099913496	2.1468373034248e-07	
-8.9325628561968	0.00013201924425458	
-5.2086455162839	0.005469076448041	
-4.8087481251364	0.0081580661857174	
-9.7486579532273	5.8372950416643e-05	
-11.355892660406	1.1700339957263e-05	
-11.510234795266	1.0026942928051e-05	
-1.9484790331248	0.14249063038423	
-6.6124781695726	0.0013434986032123	
-5.7295938848194	0.0032483961887734	
-5.3950848114351	0.0045388354373293	
-3.1606389773294	0.042398640652978	
-2.5326144302654	0.079451029339734	
-1.9014435690409	0.14935286236187	
-2.7502646453675	0.063910945232848	
-1.0811682826508	0.33919901374814	
-5.632221284635	0.0035806129267488	
-5.4280344563746	0.0043917194409754	
-14.857220470655	3.5285082173377e-07	
-15.842257767776	1.3176342360421e-07	
-7.6396909622032	0.00048097706918683	
-3.5847001635925	0.027744985339873	
-5.4363126970059	0.0043555137969365	
-4.4057153429743	0.012207370833788	
-1.6147222700205	0.19894591601397	
-3.2102379982781	0.040347009610436	
-13.507837233194	1.3602565542261e-06	
-13.569451040049	1.2789756932431e-06	
-2.8897493044906	0.055590147064992	
-10.788060406161	2.0644525014916e-05	
-5.3011204920217	0.0049860039980708	
-9.6627346816836	6.3610329856231e-05	
-6.1015973753681	0.0022392878777736	
-11.805603537392	7.4626234446044e-06	
-13.839271297255	9.7651932451517e-07	
-17.380831082566	2.8287917057599e-08	
-1.8041439754673	0.16461531102581	
-2.7591486938726	0.063345671970839	
-1.9118201516523	0.14781110297798	
-5.4111544938258	0.0044664807092128	
-4.8842480403863	0.0075648100554892	
-3.449154748323	0.031772480773992	
-14.052796390958	7.887658005034e-07	
-14.460116293012	5.2486943894235e-07	
-9.6869336446731	6.2089501289809e-05	
-3.2022071107251	0.040672336491016	
-6.2931390668283	0.0018489468600393	
-1.8758696003209	0.15322166728361	
-4.1880058805682	0.015176518508754	
-6.5830538901135	0.0013836174207236	
-13.476963325345	1.4029080104091e-06	
-13.499326189343	1.371883164518e-06	
-4.9572924887017	0.0070319411416859	
-9.9900583732514	4.5853529944454e-05	
-1.7320663901248	0.17691844945466	
-10.303891328951	3.3502472062327e-05	
-7.1514865485219	0.00078369820954813	
-9.6531671258452	6.4221845931385e-05	
-13.808802651558	1.0067304547996e-06	
-15.723489589109	1.4837995505217e-07	
-1.7847594368691	0.16783743164219	
-1.1165134818938	0.32741936043875	
-5.5480238088557	0.003895147197962	
-9.7946669192157	5.5748117265556e-05	
-3.8004095935001	0.022361610809701	
-13.925641632108	8.9571672229924e-07	
-13.018405325232	2.2191078211266e-06	
-13.468356542633	1.4150346456188e-06	
-12.779708768075	2.8173642644529e-06	
-15.701179574549	1.5172751724106e-07	
-2.7315550568384	0.065117948781574	
-6.3349951244869	0.0017731544836156	
-14.641302831641	4.3788792791959e-07	
-12.407743726943	4.0868186492786e-06	
-12.723582846022	2.9800131460746e-06	
-14.105387740016	7.4835547341845e-07	
-13.54739222996	1.3075018449458e-06	
-6.771212847544	0.0011463035160506	
-14.436496924189	5.3741408897275e-07	
-14.312548266357	6.0833004423016e-07	
-13.921819994154	8.9914637659561e-07	
-13.979058429301	8.4912584923905e-07	
-14.165482706971	7.0470771625553e-07	
-9.7621124626889	5.7592830834425e-05	
-10.837441906565	1.9649829302849e-05	
-4.7202054989912	0.0089133466764719	
-12.37840817939	4.2084835401882e-06	
-8.4682287663719	0.00021003659797244	
-10.258766965953	3.5048877665477e-05	
-7.5871187680929	0.00050693956224662	
-15.280530821078	2.3107330916506e-07	
-0.95848139035752	0.38347479253642	
-15.524795469303	1.8099517394871e-07	
-4.6354126475348	0.0097021026634621	
-7.4872925547057	0.00056015750508217	
-5.9490718664744	0.0026082602090803	
-15.037254686376	2.9471569638365e-07	
-1.9016982885617	0.14931482411709	
-13.376229619562	1.5515911276951e-06	
-9.0551813218122	0.00011678436920652	
-12.703179241347	3.0414406969197e-06	
-14.641115920227	4.3796978182051e-07	
-16.23296767671	8.9148022311808e-08	
-8.9543715974038	0.00012917123930381	
-16.65232248743	5.8612228337604e-08	
-5.8628452239109	0.0028431427858754	
-0.034574372137193	0.96601649230371	
-17.631390685578	2.2018326985575e-08	
-0.14196642113736	0.86765039071006	
-0.41863556156051	0.65794393164031	
-9.2509254817281	9.6022743631465e-05	
-1.3242686295948	0.26599743061352	
-4.726537006407	0.0088570900384846	
-6.0691990721246	0.0023130250351413	
-2.7320167789315	0.06508788932606	
-2.6301213308762	0.072069717426304	
-0.26334309174316	0.76847819355345	
-0.083614009732933	0.91978621611236	
-10.200767894765	3.7141786747168e-05	
-5.7630600057483	0.0031414839167328	
-16.061374407481	1.0583607443112e-07	
-13.52899976176	1.3317725459045e-06	
-2.4165228666328	0.08923134795758	
-8.5073927095542	0.0002019697327716	
-7.3687252705244	0.00063067160259625	
-8.7836011021259	0.00015322531050566	
-2.5928025823229	0.074810084593319	
-8.0509998098364	0.00031878304067744	
-0.96926289213567	0.37936256620054	
-0.72279890269187	0.48539178855657	
-6.2493397693163	0.0019317291021214	
-5.6113640392001	0.003656078919963	
-12.476860464345	3.8138916322263e-06	
-16.765998817502	5.2314156825595e-08	
-9.6113734956606	6.6962788012802e-05	
-16.577911409061	6.3139996511882e-08	
-16.380748839928	7.6900855171757e-08	
-15.611710782154	1.6592818176852e-07	
-9.4247381007205	8.0702734321131e-05	
-4.5445816007678	0.010624617118065	
-14.165616558057	7.0461339667489e-07	
-7.4527755270212	0.00057983004279965	
-6.6702669862321	0.0012680601512066	
-15.831072438664	1.3324551424571e-07	
-5.9628048883716	0.0025726857460533	
-0.045642285183376	0.95538365596191	
-0.021583767874048	0.97864749481536	
-5.0320433311569	0.006525463256317	
-13.911318627826	9.086383944264e-07	
-13.694163973491	1.1290161440311e-06	
-15.125797722301	2.6974258481125e-07	
-15.362305567431	2.1292931784087e-07	
-16.492088190426	6.8798204452236e-08	
-3.2283195632479	0.039624028547056	
-4.1942243702397	0.015082436312916	
-6.0287748534543	0.0024084428672998	
-15.24819838706	2.3866656442045e-07	
-16.631966002332	5.981759417246e-08	
-11.872068125606	6.9827472792915e-06	
-13.991784687342	8.3838812501776e-07	
-14.271420271154	6.3387106471172e-07	
-11.977127940185	6.2863625831883e-06	
-6.3216965460019	0.0017968924081673	
-10.426986000602	2.9622214134004e-05	
-7.1388401616895	0.00079367209413982	
-10.632172418753	2.4127159090788e-05	
-7.9224540362399	0.0003625116173794	
-4.1230245508872	0.016195456308192	
-5.7425910106588	0.0032064495580362	
-5.1389187111971	0.0058640269932312	
